PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
nPT_Wayrap_164	SpeciesName	Simaroubaceae	Simarouba	amara	PT	203	Simarouba amara
nPT_Arriba_433	SpeciesName	Combretaceae	Combretum	laxum	PT	320	Combretum laxum
nPT_Ladera_185	SpeciesName	Symplocaceae	Symplocos	polyphylla	PT	2985	Symplocos polyphylla
nPT_Orilla_129	MorphoSpeciesName	Myrtaceae	Calyptranthes	JQQ980	PT	2074	Calyptranthes JQQ980
nPT_Kellut_180	SpeciesName	Sapindaceae	Sapindus	saponaria	PT	915	Sapindus saponaria
nPT_Tumupa_15	SpeciesName	Solanaceae	Cestrum	schlechtendalii	PT	1930	Cestrum schlechtendalii
nPT_Resina_190	SpeciesName	Annonaceae	Duguetia	hadrantha	PT	390	Duguetia hadrantha
nPT_Tumupa_19	SpeciesName	Moraceae	Ficus	obtusifolia	PT	916	Ficus obtusifolia
nPT_Tapuri_412	SpeciesName	Fabaceae	Machaerium	trifoliolatum	PT	843	Machaerium trifoliolatum
nPT_Tintay_259	MorphoSpeciesName	Polygalaceae	Monnina	GAT2491	PT	2826	Monnina GAT2491
CA-05	MorphoSpeciesName	Rubiaceae	Psychotria	FB294	abergPT	1715	Psychotria FB294
nPT_Lahoya_370	SpeciesName	Aquifoliaceae	Ilex	nervosa	PT	2455	Ilex nervosa
nPP_Chirim_19	MorphoSpeciesName	Cunoniaceae	Weinmannia	AF16591	PP	3200	Weinmannia AF16591
TRU-03	SpeciesName	Rubiaceae	Schradera	subandina	abergPP	1616	Schradera subandina
nPT_Tunkul_266	SpeciesName	Meliaceae	Ruagea	ovalis	PT	2552	Ruagea ovalis
CA-07	SpeciesName	Primulaceae	Geissanthus	bangii	abergPT	2291	Geissanthus bangii
nPT_Resina_193	MorphoSpeciesName	Pentaphylacaceae	Ternstroemia	AF7486	PT	1790	Ternstroemia AF7486
nPP_Fuerte_26	SpeciesName	Meliaceae	Guarea	guidonia	PP	930	Guarea guidonia
nPT_Naranj_111	MorphoSpeciesName	Clusiaceae	Tovomita	GAT1568	PT	1241	Tovomita GAT1568
nPT_Santaa_328	SpeciesName	Araliaceae	Dendropanax	membranaceus	PT	1300	Dendropanax membranaceus
SAI-02	SpeciesName	Sapotaceae	Pouteria	nemorosa	abergPP	530	Pouteria nemorosa
APK-01	SpeciesName	Myristicaceae	Virola	calophylla	abergPP	850	Virola calophylla
nPT_Tequej_26	SpeciesName	Elaeocarpaceae	Sloanea	sinemariensis	PT	850	Sloanea sinemariensis
nPP_Yarimi_9	MorphoSpeciesName	Primulaceae	Myrsine	sp6	PP	2500	Myrsine sp6
nPT_Calami_206	SpeciesName	Araliaceae	Oreopanax	microflorous	PT	2250	Oreopanax microflorous
nPT_Piara_391	MorphoSpeciesName	Meliaceae	Ruagea	sp2	PT	2000	Ruagea sp2
nPT_Apache_364	SpeciesName	Vochysiaceae	Vochysia	kosnipatae	PT	1250	Vochysia kosnipatae
nPT_Lambra_434	MorphoSpeciesName	Clusiaceae	Clusia	sp11	PT	2548	Clusia sp11
nPT_Tamboq_137	MorphoSpeciesName	Melastomataceae	Miconia	sp38	PT	3389	Miconia sp38
nPT_Tanhua_343	SpeciesName	Euphorbiaceae	Croton	rusbyi	PT	1522	Croton rusbyi
nPT_Santia_415	SpeciesName	Rosaceae	Prunus	amplifolia	PT	1242	Prunus amplifolia
nPT_Cabece_255	SpeciesName	Sapotaceae	Pouteria	baehniana	PT	1054	Pouteria baehniana
nPT_Infier_476	SpeciesName	Annonaceae	Annona	montana	PT	310	Annona montana
nPT_Sendae_371	SpeciesName	Menispermaceae	Abuta	grandifolia	PT	330	Abuta grandifolia
nPT_Cimace_231	SpeciesName	Vitaceae	Cissus	camiriensis	PT	991	Cissus camiriensis
nPT_Arriba_433	MorphoSpeciesName	Lauraceae	Persea	AF12172	PT	2200	Persea AF12172
nPT_Infier_477	MorphoSpeciesName	Cunoniaceae	Weinmannia	MCM1102	PT	3087	Weinmannia MCM1102
nPT_Ruinas_30	SpeciesName	Actinidiaceae	Saurauia	spectabilis	PT	2204	Saurauia spectabilis
nPT_Cocapu_404	SpeciesName	Piperaceae	Piper	psilophyllum	PT	1166	Piper psilophyllum
nPT_Yariap_8	MorphoSpeciesName	Myrtaceae	Eugenia	CMG2092	PT	390	Eugenia CMG2092
CAL-01	SpeciesName	Marcgraviaceae	Marcgravia	weberbaueri	abergPP	1452	Marcgravia weberbaueri
nPP_Tanhua_38	SpeciesName	Meliaceae	Trichilia	rubra	PP	340	Trichilia rubra
nPT_Arroyo_384	SpeciesName	Ochnaceae	Quiina	florida	PT	300	Quiina florida
TU-03	SpeciesName	Ericaceae	Satyria	leucostoma	abergPT	1489	Satyria leucostoma
nPT_Apache_365	MorphoSpeciesName	Rubiaceae	Psychotria	CMG2789	PT	1532	Psychotria CMG2789
TRU-04	SpeciesName	Melastomataceae	Miconia	glomerulifera	abergPP	2662	Miconia glomerulifera
nPP_Tintay_24	SpeciesName	Apocynaceae	Forsteronia	graciloides	PP	365	Forsteronia graciloides
nPT_Tumupa_14	MorphoSpeciesName	Fabaceae	Inga	MCT127	PT	780	Inga MCT127
nPP_Tocoaq_30	SpeciesName	Malvaceae	Ceiba	pentandra	PP	1096	Ceiba pentandra
nPT_Paripa_429	SpeciesName	Malvaceae	Pterygota	amazonica	PT	1096	Pterygota amazonica
TON-02	MorphoSpeciesName	Melastomataceae	Miconia	JQQ1079	abergPP	1527	Miconia JQQ1079
nPT_Tumupa_14	SpeciesName	Lauraceae	Ocotea	myriantha	PT	1518	Ocotea myriantha
nPT_Palmit_147	SpeciesName	Celastraceae	Haydenoxylon	urbanianum	PT	1297	Haydenoxylon urbanianum
nPT_Buenah_218	SpeciesName	Meliaceae	Ruagea	insignis	PT	840	Ruagea insignis
nPP_Pintat_5	MorphoSpeciesName	Melastomataceae	Miconia	GAT1560	PP	1489	Miconia GAT1560
nPT_Resina_193	SpeciesName	Rubiaceae	Palicourea	grandiflora	PT	1347	Palicourea grandiflora
nPT_Resina_196	SpeciesName	Fabaceae	Inga	auristellae	PT	595	Inga auristellae
nPT_Tintay_250	SpeciesName	Chrysobalanaceae	Parinari	occidentalis	PT	850	Parinari occidentalis
nPT_Cocapu_404	SpeciesName	Ebenaceae	Lissocarpa	uyat	PT	1750	Lissocarpa uyat
nPP_Resina_14	SpeciesName	Rubiaceae	Posoqueria	coriacea	PP	1750	Posoqueria coriacea
nPT_Telara_133	SpeciesName	Boraginaceae	Cordia	scabrifolia	PT	1000	Cordia scabrifolia
nPT_Tumupa_21	SpeciesName	Styracaceae	Styrax	foveolaria	PT	3000	Styrax foveolaria
nPP_Chiriu_2	MorphoSpeciesName	Primulaceae	Myrsine	sp2	PP	2500	Myrsine sp2
nPT_Infier_477	MorphoSpeciesName	Cyatheaceae	Cyathea	sp16	PT	1601	Cyathea sp16
PAN-02	SpeciesName	Lauraceae	Endlicheria	aurea	abergPP	1400	Endlicheria aurea
TRU-06	SpeciesName	Aquifoliaceae	Ilex	aggregata	abergPP	940	Ilex aggregata
nPT_Sumpul_303	MorphoSpeciesName	Lauraceae	Ocotea	NPZ5097	PT	470	Ocotea NPZ5097
nPT_Culi_353	MorphoSpeciesName	Phyllanthaceae	Hieronyma	MVH157	PT	1656	Hieronyma MVH157
nPT_Yariap_2	SpeciesName	Myrtaceae	Eugenia	marlierioides	PT	820	Eugenia marlierioides
nPT_Laaltu_61	SpeciesName	Melastomataceae	Miconia	quadrialata	PT	2888	Miconia quadrialata
nPT_Aguapo_51	MorphoSpeciesName	Nyctaginaceae	Neea	GAT1194	PT	1254	Neea GAT1194
TRU-02	SpeciesName	Urticaceae	Myriocarpa	tatei	abergPP	2762	Myriocarpa tatei
nPT_Cocapu_399	MorphoSpeciesName	Rubiaceae	Elaeagia	GAT3031	PT	2179	Elaeagia GAT3031
nPT_Victop_379	MorphoSpeciesName	Melastomataceae	Mouriri	RS8438	PT	360	Mouriri RS8438
nPT_Wayrap_165	SpeciesName	Melastomataceae	Meriania	pulcherrima	PT	1947	Meriania pulcherrima
nPT_Chapar_106	SpeciesName	Phyllanthaceae	Richeria	grandis	PT	2000	Richeria grandis
nPT_Apache_366	SpeciesName	Rutaceae	Zanthoxylum	monogynum	PT	678	Zanthoxylum monogynum
nPP_Charop_47	MorphoSpeciesName	Annonaceae	Annona	MJM6104	PP	735	Annona MJM6104
SPD-01	MorphoSpeciesName	Salicaceae	Casearia	JCS9076	abergPP	2199	Casearia JCS9076
nPT_Victop_378	SpeciesName	Melastomataceae	Miconia	hygrophila	PT	2281	Miconia hygrophila
TU-07	SpeciesName	Rubiaceae	Palicourea	stipularis	abergPT	2223	Palicourea stipularis
nPT_Buenah_218	MorphoSpeciesName	Myrtaceae	Eugenia	LC277	PT	1843	Eugenia LC277
CAL-02	SpeciesName	Arecaceae	Oenocarpus	mapora	abergPP	455	Oenocarpus mapora
nPT_Victop_372	SpeciesName	Melastomataceae	Miconia	sessiliflora	PT	1459	Miconia sessiliflora
nPT_Tequej_29	SpeciesName	Melastomataceae	Bellucia	subandina	PT	820	Bellucia subandina
nPT_Tanhua_340	SpeciesName	Annonaceae	Guatteria	hirsuta	PT	800	Guatteria hirsuta
nPP_Lechem_49	SpeciesName	Cunoniaceae	Weinmannia	auriculata	PP	3537	Weinmannia auriculata
nPT_Santar_422	MorphoSpeciesName	Lauraceae	Ocotea	sp2	PT	1500	Ocotea sp2
nPT_Tanhua_343	SpeciesName	Linaceae	Roucheria	columbiana	PT	850	Roucheria columbiana
TRU-01	SpeciesName	Melastomataceae	Miconia	peruviana	abergPP	1500	Miconia peruviana
nPT_Resina_189	SpeciesName	Betulaceae	Alnus	acuminata	PT	2250	Alnus acuminata
nPP_Fuerte_27	MorphoSpeciesName	Burseraceae	Protium	sp4	PP	425	Protium sp4
nPT_Altosc_216	SpeciesName	Dipentodontaceae	Perrottetia	sessiliflora	PT	1521	Perrottetia sessiliflora
nPP_Resina_13	MorphoSpeciesName	Melastomataceae	Miconia	sp60	PP	2862	Miconia sp60
nPT_Ladera_132	SpeciesName	Fabaceae	Inga	fendleriana	PT	2000	Inga fendleriana
nPT_Resina_193	SpeciesName	Moraceae	Ficus	cuatrecasasiana	PT	1900	Ficus cuatrecasasiana
nPP_Buenah_16	MorphoSpeciesName	Cunoniaceae	Weinmannia	AF13212	PP	2766	Weinmannia AF13212
nPT_Tumupa_18	SpeciesName	Brunelliaceae	Brunellia	rhoides	PT	2498	Brunellia rhoides
nPT_Resina_197	MorphoSpeciesName	Melastomataceae	Miconia	ALM173	PT	1223	Miconia ALM173
nPT_Arriba_240	SpeciesName	Nyctaginaceae	Neea	boliviana	PT	380	Neea boliviana
nPT_Laaltu_62	SpeciesName	Bignoniaceae	Xylophragma	pratense	PT	310	Xylophragma pratense
nPT_Victop_373	SpeciesName	Cyatheaceae	Cyathea	pungens	PT	1414	Cyathea pungens
nPT_Arroyo_85	SpeciesName	Sabiaceae	Meliosma	arenosa	PT	2663	Meliosma arenosa
WAY-01	SpeciesName	Bignoniaceae	Bignonia	sciuripabulum	abergPP	310	Bignonia sciuripabulum
nPT_Amedia_112	SpeciesName	Marcgraviaceae	Marcgravia	flagellaris	PT	194	Marcgravia flagellaris
nPT_Arroyo_384	SpeciesName	Arecaceae	Astrocaryum	gratum	PT	221	Astrocaryum gratum
nPT_Cerro2_84	MorphoSpeciesName	Lauraceae	Endlicheria	ALM229	PT	1324	Endlicheria ALM229
nPT_Terraz_171	SpeciesName	Cardiopteridaceae	Citronella	incarum	PT	2419	Citronella incarum
TRU-03	SpeciesName	Pentaphylacaceae	Ternstroemia	polyandra	abergPP	2360	Ternstroemia polyandra
nPT_Cocapu_402	MorphoSpeciesName	Lauraceae	Persea	LSC27	PT	2985	Persea LSC27
nPT_Santia_415	SpeciesName	Ericaceae	Gaultheria	erecta	PT	2419	Gaultheria erecta
nPT_Venado_222	SpeciesName	Fabaceae	Swartzia	myrtifolia	PT	241	Swartzia myrtifolia
nPP_Buenah_17	SpeciesName	Melastomataceae	Miconia	molybdea	PP	2762	Miconia molybdea
nPT_Palmar_108	MorphoSpeciesName	Asteraceae	Baccharis	GAT3015	PT	2019	Baccharis GAT3015
nPT_Piñapi_152	SpeciesName	Rosaceae	Prunus	pearcei	PT	1532	Prunus pearcei
nPT_Quebra_115	SpeciesName	Lauraceae	Ocotea	corymbosa	PT	1532	Ocotea corymbosa
nPT_Sumpul_302	MorphoSpeciesName	Asteraceae	Pentacalia	SB29917	PT	1947	Pentacalia SB29917
RE-01	SpeciesName	Melastomataceae	Miconia	plumifera	abergPT	2821	Miconia plumifera
nPP_Yarimi_11	MorphoSpeciesName	Rubiaceae	Hippotis	MJM6235	PP	1045	Hippotis MJM6235
nPP_Heathi_7	SpeciesName	Sapotaceae	Pouteria	cuspidata	PP	1427	Pouteria cuspidata
nPT_Piedel_71	SpeciesName	Sabiaceae	Meliosma	peytonii	PT	2455	Meliosma peytonii
TRU-08	SpeciesName	Lamiaceae	Condea	tafallae	abergPP	2223	Condea tafallae
nPT_Cocapu_400	SpeciesName	Aquifoliaceae	Ilex	teratopis	PT	3200	Ilex teratopis
nPT_Tamboq_136	SpeciesName	Dilleniaceae	Doliocarpus	subandinus	PT	450	Doliocarpus subandinus
nPT_Sumpul_299	SpeciesName	Proteaceae	Panopsis	pearcei	PT	2150	Panopsis pearcei
nPT_Victop_376	SpeciesName	Bignoniaceae	Fridericia	florida	PT	1224	Fridericia florida
nPT_Resina_198	SpeciesName	Apocynaceae	Rauvolfia	leptophylla	PT	1371	Rauvolfia leptophylla
nPT_Bosque_117	SpeciesName	Araliaceae	Dendropanax	yungasensis	PT	1430	Dendropanax yungasensis
nPT_Palmar_105	SpeciesName	Myrtaceae	Myrcia	aliena	PT	1300	Myrcia aliena
nPT_Palmar_105	MorphoSpeciesName	Fabaceae	Senegalia	ILR391	PT	500	Senegalia ILR391
nPP_Yarimi_11	SpeciesName	Rosaceae	Polylepis	pauta	PP	3537	Polylepis pauta
nPT_Lambra_439	MorphoSpeciesName	Rubiaceae	Psychotria	sp3	PT	1500	Psychotria sp3
nPT_Tintay_250	SpeciesName	Rutaceae	Zanthoxylum	sprucei	PT	1500	Zanthoxylum sprucei
nPT_Ruinas_35	MorphoSpeciesName	Fabaceae	Inga	sp	PT	1000	Inga sp
nPT_Bosque_113	SpeciesName	Escalloniaceae	Escallonia	myrtilloides	PT	3000	Escallonia myrtilloides
nPP_Mamaco_3	MorphoSpeciesName	Urticaceae	Pourouma	sp4	PP	425	Pourouma sp4
nPT_Quebra_115	MorphoSpeciesName	Annonaceae	Guatteria	sp7	PT	425	Guatteria sp7
nPT_Amedia_112	SpeciesName	Primulaceae	Myrsine	youngii	PT	3284	Myrsine youngii
nPT_Marimo_37	SpeciesName	Chloranthaceae	Hedyosmum	translucidum	PT	2676	Hedyosmum translucidum
nPP_Chalal_6	SpeciesName	Melastomataceae	Miconia	lamprophylla	PP	1750	Miconia lamprophylla
nPP_Tocoaq_28	MorphoSpeciesName	Clusiaceae	Clusia	sp12	PP	3389	Clusia sp12
nPT_Terraz_66	MorphoSpeciesName	Lauraceae	Endlicheria	AF20980	PT	1900	Endlicheria AF20980
nPP_Lomaka_40	SpeciesName	Fabaceae	Inga	capitata	PP	190	Inga capitata
nPT_Ovituy_199	SpeciesName	Fabaceae	Inga	marginata	PT	1450	Inga marginata
TRU-04	SpeciesName	Lauraceae	Rhodostemonodaphne	kunthiana	abergPP	1223	Rhodostemonodaphne kunthiana
nPT_Santia_415	SpeciesName	Lauraceae	Aiouea	montana	PT	1804	Aiouea montana
TRU-01	SpeciesName	Sabiaceae	Meliosma	solomonii	abergPP	2697	Meliosma solomonii
nPT_Ovituy_200	SpeciesName	Meliaceae	Trichilia	pachypoda	PT	293	Trichilia pachypoda
nPT_Santar_419	MorphoSpeciesName	Fabaceae	Stryphnodendron	ETP316	PT	1580	Stryphnodendron ETP316
nPT_Sector_263	SpeciesName	Gentianaceae	Macrocarpaea	bangiana	PT	2419	Macrocarpaea bangiana
nPT_Virgen_151	MorphoSpeciesName	Aquifoliaceae	Ilex	MCM745	PT	3087	Ilex MCM745
nPT_Ajusuc_168	MorphoSpeciesName	Sabiaceae	Meliosma	AM3490	PT	2074	Meliosma AM3490
nPT_Yariap_8	SpeciesName	Dichapetalaceae	Tapura	acreana	PT	213	Tapura acreana
nPT_Cerro1_83	SpeciesName	Apocynaceae	Tabernaemontana	cymosa	PT	996	Tabernaemontana cymosa
nPT_Infier_477	SpeciesName	Malvaceae	Pachira	rurrenabaqueana	PT	357	Pachira rurrenabaqueana
nPP_Huanec_20	MorphoSpeciesName	Rubiaceae	Psychotria	GAT2945	PP	2303	Psychotria GAT2945
nPP_Buenah_17	MorphoSpeciesName	Menispermaceae	Abuta	AF4105	PP	380	Abuta AF4105
nPT_Codoso_369	MorphoSpeciesName	Fabaceae	Inga	AM3592A	PT	2090	Inga AM3592A
nPT_Culi_360	SpeciesName	Dipentodontaceae	Perrottetia	gentryi	PT	1910	Perrottetia gentryi
TON-01	SpeciesName	Malpighiaceae	Banisteriopsis	muricata	abergPP	384	Banisteriopsis muricata
nPT_Aguapo_55	SpeciesName	Malvaceae	Helicteres	lhotzkyana	PT	712	Helicteres lhotzkyana
nPT_Jaukan_219	SpeciesName	Caricaceae	Jacaratia	digitata	PT	400	Jacaratia digitata
nPT_Yariap_5	MorphoSpeciesName	Melastomataceae	Miconia	LC3465	PT	3189	Miconia LC3465
nPT_Cocapu_403	MorphoSpeciesName	Melastomataceae	Miconia	AF17303	PT	1469	Miconia AF17303
nPT_Carjat_272	MorphoSpeciesName	Aquifoliaceae	Ilex	LC3781	PT	3074	Ilex LC3781
nPT_Rocoro_109	SpeciesName	Melastomataceae	Brachyotum	microdon	PT	3407	Brachyotum microdon
nPT_Lambra_435	SpeciesName	Sapindaceae	Allophylus	floribundus	PT	1750	Allophylus floribundus
TU-09	SpeciesName	Rubiaceae	Agouticarpa	curviflora	abergPT	450	Agouticarpa curviflora
nPT_Kelluc_174	SpeciesName	Meliaceae	Trichilia	adolfi	PT	550	Trichilia adolfi
nPT_Cabece_149	SpeciesName	Malpighiaceae	Hiraea	crassipes	PT	425	Hiraea crassipes
nPP_Tapuri_46	SpeciesName	Rubiaceae	Palicourea	reticulata	PP	1855	Palicourea reticulata
nPP_Mamaco_3	SpeciesName	Marcgraviaceae	Souroubea	fragilis	PP	1790	Souroubea fragilis
nPT_Victop_379	SpeciesName	Melastomataceae	Bellucia	gracilis	PT	1493	Bellucia gracilis
nPP_Tocoaq_29	SpeciesName	Calophyllaceae	Calophyllum	brasiliense	PP	1300	Calophyllum brasiliense
nPT_Cabece_149	SpeciesName	Chrysobalanaceae	Parinari	klugii	PT	460	Parinari klugii
nPP_Sumpul_34	SpeciesName	Euphorbiaceae	Acalypha	stachyura	PP	500	Acalypha stachyura
nPT_Sanmig_181	SpeciesName	Malpighiaceae	Niedenzuella	stannea	PT	535	Niedenzuella stannea
nPT_Palmit_147	SpeciesName	Sapindaceae	Matayba	guianensis	PT	940	Matayba guianensis
nPP_Chaqui_32	SpeciesName	Araliaceae	Dendropanax	cuneatus	PP	1250	Dendropanax cuneatus
nPT_Palmar_105	SpeciesName	Rosaceae	Prunus	detrita	PT	1250	Prunus detrita
nPP_Tanhua_37	MorphoSpeciesName	Araliaceae	Oreopanax	sp4	PP	2890	Oreopanax sp4
nPT_Cabece_420	SpeciesName	Rosaceae	Prunus	herthae	PT	1750	Prunus herthae
nPT_Cocapu_398	MorphoSpeciesName	Fabaceae	Inga	sp2	PT	1500	Inga sp2
nPT_Chicoi_170	SpeciesName	Hypericaceae	Vismia	gracilis	PT	1500	Vismia gracilis
nPT_Ladera_127	MorphoSpeciesName	Melastomataceae	Miconia	sp2	PT	3250	Miconia sp2
nPT_Siripi_431	SpeciesName	Araliaceae	Schefflera	allocotantha	PT	2750	Schefflera allocotantha
nPT_Despue_65	MorphoSpeciesName	Sapotaceae	Pouteria	sp2	PT	1800	Pouteria sp2
nPT_Cimach_121	SpeciesName	Urticaceae	Coussapoa	villosa	PT	1521	Coussapoa villosa
TU-03	MorphoSpeciesName	Asteraceae	Baccharis	sp3	abergPT	3627	Baccharis sp3
CA-06	MorphoSpeciesName	Primulaceae	Myrsine	sp11	abergPT	2286	Myrsine sp11
nPT_Cimaar_230	MorphoSpeciesName	Ericaceae	Gaultheria	sp1	PT	3389	Gaultheria sp1
WAY-01	SpeciesName	Clusiaceae	Clusia	flaviflora	abergPP	2862	Clusia flaviflora
nPT_Retama_44	SpeciesName	Euphorbiaceae	Hieronyma	moritziana	PT	2096	Hieronyma moritziana
nPT_Alsudd_248	SpeciesName	Lauraceae	Persea	mutisii	PT	1970	Persea mutisii
nPP_Sanmar_23	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
nPT_Cimaar_230	MorphoSpeciesName	Lauraceae	Ocotea	NCH209	PT	1538	Ocotea NCH209
TRU-08	SpeciesName	Meliaceae	Ruagea	pubescens	abergPP	1626	Ruagea pubescens
nPT_Cuchiw_119	SpeciesName	Lauraceae	Aniba	guianensis	PT	1250	Aniba guianensis
nPT_Arroyo_186	SpeciesName	Fabaceae	Inga	sapindoides	PT	380	Inga sapindoides
CAL-02	MorphoSpeciesName	Cunoniaceae	Weinmannia	GAT2378	abergPP	2985	Weinmannia GAT2378
nPT_Cerros_182	MorphoSpeciesName	Sapotaceae	Pouteria	CMG2008	PT	360	Pouteria CMG2008
nPT_Victop_372	SpeciesName	Fabaceae	Machaerium	punctatum	PT	915	Machaerium punctatum
nPT_Sumpul_305	SpeciesName	Clusiaceae	Clusia	ternstroemioides	PT	2802	Clusia ternstroemioides
AP-01	SpeciesName	Bignoniaceae	Handroanthus	serratifolius	abergPT	1072	Handroanthus serratifolius
nPT_Podoca_386	MorphoSpeciesName	Primulaceae	Myrsine	AF10852	PT	3074	Myrsine AF10852
nPP_Sumpul_34	SpeciesName	Fabaceae	Tachigali	alba	PP	1515	Tachigali alba
nPT_Buenah_211	SpeciesName	Fabaceae	Swartzia	jorori	PT	840	Swartzia jorori
nPP_Yarimi_10	MorphoSpeciesName	Fabaceae	Inga	MCM169	PP	1224	Inga MCM169
nPT_Curcur_79	SpeciesName	Dilleniaceae	Tetracera	parviflora	PT	460	Tetracera parviflora
nPP_Santaa_36	SpeciesName	Rubiaceae	Macrocnemum	roseum	PP	500	Macrocnemum roseum
nPT_Victop_379	SpeciesName	Chrysobalanaceae	Licania	micrantha	PT	1000	Licania micrantha
nPP_Lechem_50	SpeciesName	Lauraceae	Ocotea	glabriflora	PP	2750	Ocotea glabriflora
nPT_Bosque_483	SpeciesName	Annonaceae	Oxandra	xylopioides	PT	425	Oxandra xylopioides
SPD-01	SpeciesName	Salicaceae	Casearia	ulmifolia	abergPP	1250	Casearia ulmifolia
AC-01	SpeciesName	Moraceae	Ficus	donnell-smithii	abergPT	1250	Ficus donnell-smithii
nPP_Chaqui_31	SpeciesName	Araliaceae	Oreopanax	kuntzei	PP	3473	Oreopanax kuntzei
nPT_Yariap_3	MorphoSpeciesName	Aquifoliaceae	Ilex	sp10	PT	2676	Ilex sp10
nPT_Cuchil_96	SpeciesName	Gentianaceae	Macrocarpaea	maguirei	PT	2548	Macrocarpaea maguirei
nPT_Tumupa_17	MorphoSpeciesName	Ebenaceae	Lissocarpa	sp1	PT	1750	Lissocarpa sp1
PAN-02	SpeciesName	Salicaceae	Casearia	zahlbruckneri	abergPP	2449	Casearia zahlbruckneri
nPT_Arriba_249	MorphoSpeciesName	Melastomataceae	Miconia	LC3603	PT	3324	Miconia LC3603
nPP_Fuerte_26	SpeciesName	Erythroxylaceae	Erythroxylum	citrifolium	PP	1054	Erythroxylum citrifolium
nPT_Chicoi_170	SpeciesName	Araliaceae	Aralia	soratensis	PT	662	Aralia soratensis
nPT_Planop_87	MorphoSpeciesName	Melastomataceae	Miconia	AM3656	PT	2510	Miconia AM3656
TU-03	SpeciesName	Gentianaceae	Tachia	parviflora	abergPT	1046	Tachia parviflora
nPT_Piara_390	SpeciesName	Rutaceae	Esenbeckia	grandiflora	PT	1005	Esenbeckia grandiflora
nPT_Piecer_183	SpeciesName	Fabaceae	Calliandra	chulumania	PT	1011	Calliandra chulumania
nPT_Codo_368	MorphoSpeciesName	Melastomataceae	Miconia	AEC285	PT	1447	Miconia AEC285
nPT_Ajusuc_168	SpeciesName	Annonaceae	Duguetia	spixiana	PT	340	Duguetia spixiana
RE-03	SpeciesName	Pentaphylacaceae	Freziera	lanata	abergPT	2812	Freziera lanata
TON-01	MorphoSpeciesName	Araliaceae	Sciodaphyllum	GAT1618	abergPP	950	Sciodaphyllum GAT1618
nPT_Campam_238	SpeciesName	Rubiaceae	Palicourea	microcarpa	PT	2228	Palicourea microcarpa
nPT_Sendac_90	MorphoSpeciesName	Fabaceae	Inga	GAT1258	PT	1255	Inga GAT1258
nPT_Wayrap_165	SpeciesName	Euphorbiaceae	Croton	tessmannii	PT	930	Croton tessmannii
nPT_Pino_262	SpeciesName	Picramniaceae	Picramnia	latifolia	PT	530	Picramnia latifolia
nPT_Aguapo_51	SpeciesName	Rubiaceae	Guettarda	crispiflora	PT	1250	Guettarda crispiflora
nPT_Bosque_146	SpeciesName	Aquifoliaceae	Ilex	gabrielleana	PT	1750	Ilex gabrielleana
nPT_Cercaa_235	SpeciesName	Meliaceae	Cedrela	odorata	PT	1521	Cedrela odorata
nPT_Victop_379	MorphoSpeciesName	Melastomataceae	Miconia	sp36	PT	2500	Miconia sp36
nPT_Sendae_371	MorphoSpeciesName	Rubiaceae	Faramea	sp2	PT	1750	Faramea sp2
nPT_Curich_58	MorphoSpeciesName	Arecaceae	Ceroxylon	sp1	PT	2449	Ceroxylon sp1
WAY-01	MorphoSpeciesName	Arecaceae	Ceroxylon	sp3	abergPP	1970	Ceroxylon sp3
ESP-01	SpeciesName	Euphorbiaceae	Actinostemon	concolor	abergPP	835	Actinostemon concolor
nPT_Ladera_128	SpeciesName	Caryocaraceae	Caryocar	dentatum	PT	1900	Caryocar dentatum
TRU-06	MorphoSpeciesName	Lauraceae	Persea	AF15025A	abergPP	2766	Persea AF15025A
nPT_Yariap_10	SpeciesName	Pentaphylacaceae	Freziera	caesariata	PT	2766	Freziera caesariata
nPT_Resina_196	SpeciesName	Elaeocarpaceae	Sloanea	grandiflora	PT	1242	Sloanea grandiflora
CA-07	SpeciesName	Rubiaceae	Simira	macrocrater	abergPT	1400	Simira macrocrater
nPT_Bosque_116	MorphoSpeciesName	Clethraceae	Clethra	AF10699	PT	2859	Clethra AF10699
nPT_Yariap_5	SpeciesName	Asteraceae	Mikania	simpsonii	PT	270	Mikania simpsonii
nPT_Tumupa_22	MorphoSpeciesName	Lauraceae	Aiouea	AEC130	PT	940	Aiouea AEC130
nPT_Tumupa_15	SpeciesName	Bignoniaceae	Fridericia	poeppigii	PT	940	Fridericia poeppigii
nPT_Podoca_386	MorphoSpeciesName	Sapindaceae	Paullinia	BNA269	PT	194	Paullinia BNA269
nPT_Tamboq_142	MorphoSpeciesName	Elaeocarpaceae	Sloanea	AF15770	PT	1020	Sloanea AF15770
nPP_Tocoaq_28	SpeciesName	Styracaceae	Styrax	pentlandianus	PP	2698	Styrax pentlandianus
nPT_Victop_377	MorphoSpeciesName	Melastomataceae	Miconia	MVH167	PT	2204	Miconia MVH167
nPT_Cerro2_84	SpeciesName	Solanaceae	Solanum	asperolanatum	PT	2204	Solanum asperolanatum
nPT_Cuchil_96	SpeciesName	Rubiaceae	Psychotria	trichotoma	PT	1166	Psychotria trichotoma
nPP_Tapuri_46	MorphoSpeciesName	Lauraceae	Nectandra	ILR334B	PP	1447	Nectandra ILR334B
